ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
ADV,US,2025-02-05,Advertising Agencies,Communication Services,2357677568.0,0.624,-0.03295,0.91752577,182.456,-0.17252001,1.901,-0.59,2416161000.0,462264000.0,20376000.0,2024-09-30,6042500.0,0.0289,1.2548871958985406,2.6700000762939453,3.5399999618530273,0.0086424031328782,0.007078871257719,0.0025629034614456,-3.467796739481263,-4.525423858125332,0.7542373178152022,0.2337078584904514,92.0,155.0,247.0,2
AEIS,US,2025-02-05,Electrical Equipment & Parts,Industrials,4202335488.0,17.451,0.02911,3.6043353,56.907,0.03985,4.616,1.2,847152000.0,1054200000.0,63854000.0,2024-09-30,6680000.0,0.1154,1.806097148727715,111.41000366210938,97.6867218017578,0.01519488393593,0.0335834711300169,0.0015895922681744,78.2991697184245,92.84166971842448,1.1404825712976747,0.1566376395868937,177.0,701.0,878.0,2
AENT,US,2025-02-05,Entertainment,Communication Services,326291968.0,0.022,0.00416,3.5581393,125.339,0.05481,1.326,0.17,144020000.0,63701000.0,20194000.0,2024-09-30,-1678500.0,0.0236,0.4093854195501853,6.119999885559082,1.559999942779541,0.0618893567125746,0.0972169400301365,-0.0051441658533255,35.87058756211224,35.99999932681813,3.9230769936149663,0.0035947713090504,919.0,550.0,1469.0,1
AFYA,US,2025-02-05,Education & Training Services,Consumer Defensive,3481628160.0,8.021,0.18028,0.4113489,67.296,0.15281,1.472,1.11,7237407000.0,551035000.0,923809000.0,2024-09-30,253225000.0,0.0964,0.5997905519129699,16.469999313354492,16.8799991607666,0.2653382146357639,0.1186128111373237,0.0727317761584281,7.611711093112154,14.83783721923828,0.9757109083059048,0.4870066991135982,1513.0,1005.0,2518.0,3
AGYS,US,2025-02-05,Software - Application,Technology,3494702080.0,1.988,0.37541,9.943039,28.485,0.46356,1.134,0.77,312651000.0,16260000.0,21490000.0,2024-12-31,12832500.0,0.0077,1.6279696078448775,87.27999877929688,101.47000122070312,0.0061493081550459,0.0653368236392215,0.0036719868264135,110.76882958350244,113.35064776532062,0.8601556886695786,0.0227772688795174,61.0,315.0,376.0,2
AHCO,US,2025-02-05,Medical Devices,Healthcare,3411076096.0,0.777,-0.0657,0.87492406,142.942,-0.1288,1.236,-1.64,3786145000.0,130766000.0,288160000.0,2024-09-30,100780500.0,0.0493,0.669994982967599,10.079999923706056,10.970000267028809,0.0844777401295476,0.073568176555454,0.0295450752676494,-5.672560929089059,-6.146341416893936,0.9188696151632996,0.077083333916765,1179.0,569.0,1748.0,0
AIRS,US,2025-02-05,Medical Care Facilities,Healthcare,419203136.0,0.103,-0.04127,3.907563,123.814,-0.09345999,0.509,-0.16,195353000.0,-12455000.0,3709000.0,2024-09-30,-1822500.0,0.0448,2.6924539838431136,5.579999923706055,4.21999979019165,0.0088477391543177,0.0202790626469398,-0.0043475342703543,-34.231249523162845,-34.87499952316284,1.322274929177814,0.0184587816143894,98.0,286.0,384.0,2
AIRT,US,2025-02-05,Conglomerates,Industrials,202653152.0,3.12,-0.00878,7.912907,911.632,-0.00275,2.275,-0.86,94506000.0,57497000.0,4375000.0,2024-09-30,-6067500.0,0.0194,0.6093767794769877,20.170000076293945,22.200000762939453,0.0215886106720906,0.0287823266646053,-0.0299403189149508,-19.825581484062727,-23.453488460806913,0.9085585307711168,0.1546851754188625,266.0,212.0,478.0,2
AIRTP,US,2025-02-05,Conglomerates,Industrials,194179808.0,3.12,-0.00878,6.7085133,911.632,-0.00275,2.275,0.336,94506000.0,57497000.0,4375000.0,2024-09-30,-6067500.0,0.0194,0.0371020128350576,17.100000381469727,18.00054359436035,0.0225306639503938,0.0287823266646053,-0.0312468122329176,41.60714399246942,50.89285827818371,0.9499713323561646,0.1824561362806145,276.0,212.0,488.0,2
ALGM,US,2025-02-05,Semiconductors,Technology,4441418240.0,1.026,-0.029560002,4.090909,45.248,-0.024449999,4.222,-0.36,946113000.0,394715000.0,22511000.0,2024-12-31,-8111500.0,0.1371,2.3810662825439324,23.940000534057617,21.399999618530273,0.005068426071038,0.016788879707166,-0.0018263310415008,-63.650001483493384,-66.50000148349338,1.1186916336824584,0.0428571419010784,52.0,720.0,772.0,2
